image_id,image_label,success_rate,incidentType,timeOfDay,roadConditions,weatherConditions,injuries,vehicleDamage,thirdPartyVehicle,witnesses,policeReport,policeReportFiledWithin24h,trafficViolation,previousClaims,description
2839,0,73.26292662435469,Natural Disaster,Afternoon,Construction Zone,Clear,no,fraud-related-damage,no,no,no,1,0,1,A brief description of the incident.
2840,0,49.08812681101292,Theft,Afternoon,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,3,A brief description of the incident.
2841,0,68.77482625222524,Natural Disaster,Night,Dry,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2842,0,82.663187313164,Vandalism,Night,Poor Visibility,Fog,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
2843,0,85.66699991720941,Collision,Evening,Dry,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2844,0,56.370182050445955,Vandalism,Night,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
2845,0,80.53180496658852,Vandalism,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2846,0,89.23452253735779,Natural Disaster,Morning,Construction Zone,Clear,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
2847,0,70.77270385799879,Vandalism,Evening,Poor Visibility,Clear,no,fraud-related-damage,yes,no,no,0,0,0,A brief description of the incident.
2848,0,35.304583053227056,Theft,Evening,Dry,Rain,no,fraud-related-damage,yes,no,yes,0,1,1,A brief description of the incident.
2849,0,62.936951399404876,Fire,Morning,Construction Zone,Fog,yes,fraud-related-damage,no,no,no,1,0,2,A brief description of the incident.
2850,0,81.6434070086439,Collision,Night,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2851,0,57.77265356827843,Fire,Afternoon,Dry,Fog,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
2852,0,54.96679176673491,Collision,Night,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
2853,0,74.8318825774949,Vandalism,Afternoon,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
2854,0,81.77971642217103,Vandalism,Morning,Dry,Fog,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
2855,0,83.05415348004712,Theft,Evening,Dry,Rain,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
2856,0,83.13310209050985,Theft,Night,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2857,0,82.06866399530945,Fire,Afternoon,Wet,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2858,0,67.2607609166233,Vandalism,Night,Dry,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
2859,0,64.14280288088443,Vandalism,Night,Wet,Heavy Rain,no,fraud-related-damage,yes,yes,yes,0,0,0,A brief description of the incident.
2860,0,83.63512530405316,Vandalism,Afternoon,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
2861,0,63.25870135800977,Vandalism,Morning,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2862,0,75.7113595365364,Theft,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,1,A brief description of the incident.
2863,0,80.5625286264973,Vandalism,Morning,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2864,0,72.66692148497245,Theft,Morning,Construction Zone,Fog,no,fraud-related-damage,yes,yes,no,1,0,1,A brief description of the incident.
2865,0,81.63422210498207,Vandalism,Afternoon,Construction Zone,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2866,0,86.41359339776362,Vandalism,Night,Poor Visibility,Rain,no,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
2867,0,77.21355218569973,Theft,Morning,Wet,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2868,0,77.14383312921672,Vandalism,Afternoon,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2869,0,79.24229377329198,Vandalism,Night,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2870,0,49.95053791310618,Natural Disaster,Evening,Construction Zone,Clear,no,fraud-related-damage,no,no,no,1,0,3,A brief description of the incident.
2871,0,63.73192967729563,Fire,Evening,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
2872,0,84.69236432559414,Collision,Night,Wet,Clear,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
2873,0,47.494594714523274,Vandalism,Night,Dry,Fog,no,fraud-related-damage,no,yes,no,1,0,3,A brief description of the incident.
2874,0,80.15102269180191,Theft,Morning,Poor Visibility,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2875,0,62.176647574852545,Vandalism,Evening,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
2876,0,83.47288879137326,Collision,Night,Poor Visibility,Fog,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2877,0,88.21718788328562,Natural Disaster,Morning,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2878,0,79.96813038645524,Natural Disaster,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
2879,0,64.0456491963593,Theft,Morning,Wet,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2880,0,84.68782059197787,Fire,Afternoon,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2881,0,67.00959361262551,Theft,Afternoon,Construction Zone,Clear,no,fraud-related-damage,yes,no,no,1,0,2,A brief description of the incident.
2882,0,87.15230278703038,Fire,Afternoon,Dry,Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
2883,0,47.268138093442076,Collision,Evening,Wet,Clear,no,fraud-related-damage,no,yes,yes,1,0,3,A brief description of the incident.
2884,0,80.02260984738786,Vandalism,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
2885,0,51.89305930440533,Collision,Afternoon,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,1,1,A brief description of the incident.
2886,0,75.94953945499273,Theft,Evening,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
2887,0,37.56903770594212,Theft,Afternoon,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,0,1,1,A brief description of the incident.
2888,0,45.01955932678673,Collision,Night,Construction Zone,Rain,no,fraud-related-damage,no,no,yes,0,1,0,A brief description of the incident.
2889,0,72.64692474762799,Theft,Morning,Poor Visibility,Rain,yes,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
2890,0,82.23574365800732,Vandalism,Morning,Wet,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2891,0,62.60764357311412,Natural Disaster,Night,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2892,0,63.912588008415476,Theft,Evening,Dry,Clear,no,fraud-related-damage,no,yes,yes,1,1,0,A brief description of the incident.
2893,0,60.26945013409426,Natural Disaster,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,1,0,A brief description of the incident.
2894,0,29.459378149414366,Fire,Afternoon,Dry,Fog,no,fraud-related-damage,yes,yes,no,0,1,1,A brief description of the incident.
2895,0,63.12919124179981,Theft,Night,Dry,Heavy Rain,no,fraud-related-damage,no,yes,no,0,0,0,A brief description of the incident.
2896,0,79.96004760165957,Vandalism,Morning,Poor Visibility,Rain,yes,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2897,0,51.35889063527213,Vandalism,Afternoon,Wet,Clear,no,fraud-related-damage,no,yes,yes,0,1,0,A brief description of the incident.
2898,0,62.82970505616904,Theft,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
2899,0,82.87241513005556,Fire,Morning,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2900,0,81.42607289929222,Fire,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2901,0,81.83287777796906,Natural Disaster,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
2902,0,83.73896451068407,Theft,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
2903,0,62.58455034521547,Collision,Morning,Wet,Clear,no,fraud-related-damage,no,yes,no,0,0,0,A brief description of the incident.
2904,0,65.4521719402077,Vandalism,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
2905,0,65.57650032516139,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
2906,0,62.70127027588952,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,yes,yes,no,1,0,2,A brief description of the incident.
2907,0,61.8240075922114,Fire,Evening,Wet,Clear,yes,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
2908,0,82.43126885737007,Collision,Morning,Dry,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2909,0,42.21015263205504,Fire,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,0,1,0,A brief description of the incident.
2910,0,79.5491878348551,Fire,Evening,Wet,Fog,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
2911,0,67.68846727621617,Vandalism,Morning,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
2912,0,32.382131581989626,Natural Disaster,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,0,0,3,A brief description of the incident.
2913,0,77.23202736896383,Theft,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
2914,0,32.864909844119154,Collision,Morning,Dry,Fog,no,fraud-related-damage,no,no,yes,1,1,3,A brief description of the incident.
2915,0,33.939396913829825,Fire,Night,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,1,3,A brief description of the incident.
2916,0,59.907950915942365,Collision,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
2917,0,41.23789425151247,Theft,Morning,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,2,A brief description of the incident.
2918,0,64.48970796711887,Natural Disaster,Evening,Dry,Clear,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
2919,0,60.31101142534596,Vandalism,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,no,0,0,1,A brief description of the incident.
2920,0,75.25161650434339,Collision,Evening,Construction Zone,Clear,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
2921,0,82.31737921998173,Natural Disaster,Evening,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2922,0,65.0026461004999,Natural Disaster,Afternoon,Construction Zone,Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2923,0,63.093863006014395,Vandalism,Afternoon,Wet,Rain,no,fraud-related-damage,yes,no,no,0,0,0,A brief description of the incident.
2924,0,54.88143508647686,Fire,Night,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,3,A brief description of the incident.
2925,0,52.87615352782358,Theft,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,yes,yes,1,0,3,A brief description of the incident.
2926,0,62.610546764598844,Theft,Morning,Dry,Clear,no,fraud-related-damage,no,no,no,1,1,0,A brief description of the incident.
2927,0,47.05100074036253,Collision,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,yes,yes,0,1,0,A brief description of the incident.
2928,0,81.6369015449438,Vandalism,Morning,Dry,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
2929,0,68.75725654144503,Theft,Night,Construction Zone,Rain,yes,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
2930,0,81.34683888517291,Fire,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2931,0,61.61390086538498,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,yes,no,no,0,0,0,A brief description of the incident.
2932,0,63.01895159955768,Natural Disaster,Morning,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2933,0,69.62955984022454,Fire,Afternoon,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,yes,no,1,0,1,A brief description of the incident.
2934,0,84.3599007257333,Natural Disaster,Night,Dry,Fog,no,fraud-related-damage,yes,yes,no,1,0,0,A brief description of the incident.
2935,0,90.92763340887991,Collision,Afternoon,Dry,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
2936,0,83.58048254991837,Collision,Evening,Poor Visibility,Fog,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
2937,0,85.01695429908484,Theft,Morning,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2938,0,80.55085943682758,Collision,Night,Construction Zone,Fog,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
2939,0,81.94039861529997,Theft,Night,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2940,0,25.212045380937823,Vandalism,Morning,Wet,Rain,no,fraud-related-damage,yes,no,yes,0,1,2,A brief description of the incident.
2941,0,66.80760770894956,Fire,Morning,Poor Visibility,Heavy Rain,yes,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2942,0,60.18082594796326,Fire,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
2943,0,67.57445758779022,Collision,Morning,Dry,Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
2944,0,77.47878754710084,Theft,Morning,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2945,0,46.533814569515286,Collision,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,1,1,A brief description of the incident.
2946,0,86.07833221045091,Natural Disaster,Afternoon,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2947,0,46.590776046842336,Natural Disaster,Morning,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,3,A brief description of the incident.
2948,0,83.74510062272394,Theft,Night,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2949,0,66.74737446537263,Vandalism,Evening,Wet,Fog,no,fraud-related-damage,yes,yes,yes,0,0,0,A brief description of the incident.
2950,0,60.823273340573024,Natural Disaster,Evening,Wet,Rain,no,fraud-related-damage,no,no,no,1,0,2,A brief description of the incident.
2951,0,76.17715263373874,Natural Disaster,Afternoon,Dry,Fog,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
2952,0,44.00391370373969,Theft,Night,Dry,Fog,no,fraud-related-damage,no,no,yes,0,0,2,A brief description of the incident.
2953,0,75.28108467219451,Theft,Afternoon,Wet,Clear,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2954,0,74.35023560025996,Natural Disaster,Afternoon,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
2955,0,64.7470006012691,Theft,Morning,Wet,Fog,no,fraud-related-damage,no,yes,yes,1,1,0,A brief description of the incident.
2956,0,55.88141496791668,Natural Disaster,Afternoon,Wet,Rain,yes,fraud-related-damage,no,yes,no,1,1,0,A brief description of the incident.
2957,0,83.74489507642322,Vandalism,Morning,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
2958,0,86.35556298916399,Natural Disaster,Afternoon,Wet,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
2959,0,51.03618353000614,Natural Disaster,Afternoon,Wet,Rain,no,fraud-related-damage,no,yes,yes,0,0,1,A brief description of the incident.
2960,0,68.65805890061685,Collision,Evening,Dry,Clear,no,fraud-related-damage,no,yes,no,1,1,0,A brief description of the incident.
2961,0,59.861025270792595,Fire,Evening,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,1,0,2,A brief description of the incident.
2962,0,62.33715145345316,Natural Disaster,Afternoon,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
